x,y,index
27, 14, 2
28, 14, 2
29, 14, 2
30, 14, 2
31, 14, 2
32, 14, 2
33, 14, 2
34, 14, 2
35, 14, 2
36, 14, 2
37, 14, 2
38, 14, 4
39, 14, 4
40, 14, 4
41, 14, 4
42, 14, 4
43, 14, 4
44, 14, 4
45, 14, 4
46, 14, 4
47, 14, 4
48, 14, 4
49, 14, 4
0, 15, 7
1, 15, 7
2, 15, 7
3, 15, 7
4, 15, 7
5, 15, 7
6, 15, 7
7, 15, 7
8, 15, 7
9, 15, 7
10, 15, 7
11, 15, 7
12, 15, 7
13, 15, 17
14, 15, 17
15, 15, 17
16, 15, 17
17, 15, 17
18, 15, 2
19, 15, 2
20, 15, 2
21, 15, 2
22, 15, 2
23, 15, 2
24, 15, 2
25, 15, 2
26, 15, 2
27, 15, 2
28, 15, 2
29, 15, 2
30, 15, 2
31, 15, 2
32, 15, 2
33, 15, 2
34, 15, 2
35, 15, 2
36, 15, 2
37, 15, 2
38, 15, 4
39, 15, 4
40, 15, 4
41, 15, 4
42, 15, 4
43, 15, 4
44, 15, 4
45, 15, 4
46, 15, 4
47, 15, 4
48, 15, 4
49, 15, 4
0, 16, 7
1, 16, 7
2, 16, 7
3, 16, 7
4, 16, 7
5, 16, 7
6, 16, 7
7, 16, 7
8, 16, 7
9, 16, 7
10, 16, 7
11, 16, 7
12, 16, 7
13, 16, 17
14, 16, 17
15, 16, 17
16, 16, 17
17, 16, 17
18, 16, 2
19, 16, 2
20, 16, 2
21, 16, 2
22, 16, 2
23, 16, 2
24, 16, 2
25, 16, 2
26, 16, 2
27, 16, 2
28, 16, 2
29, 16, 2
30, 16, 2
31, 16, 2
32, 16, 2
33, 16, 2
34, 16, 2
35, 16, 2
36, 16, 2
37, 16, 2
38, 16, 4
39, 16, 4
40, 16, 4
41, 16, 4
42, 16, 4
43, 16, 4
44, 16, 4
45, 16, 4
46, 16, 4
47, 16, 4
48, 16, 4
49, 16, 4
0, 17, 7
1, 17, 7
2, 17, 7
3, 17, 7
4, 17, 7
5, 17, 7
6, 17, 7
7, 17, 7
8, 17, 7
9, 17, 7
10, 17, 7
11, 17, 7
12, 17, 7
13, 17, 17
14, 17, 17
15, 17, 17
16, 17, 17
17, 17, 17
18, 17, 2
19, 17, 2
20, 17, 2
21, 17, 2
22, 17, 2
23, 17, 2
24, 17, 2
25, 17, 2
26, 17, 2
27, 17, 2
28, 17, 2
29, 17, 2
30, 17, 2
31, 17, 2
32, 17, 2
33, 17, 2
34, 17, 2
35, 17, 2
36, 17, 2
37, 17, 2
38, 17, 4
39, 17, 4
40, 17, 4
41, 17, 4
42, 17, 4
43, 17, 4
44, 17, 4
45, 17, 4
46, 17, 4
47, 17, 4
48, 17, 4
49, 17, 4
0, 18, 7
1, 18, 7
2, 18, 7
3, 18, 7
4, 18, 7
5, 18, 7
6, 18, 7
7, 18, 7
8, 18, 7
9, 18, 7
10, 18, 7
11, 18, 7
12, 18, 7
13, 18, 17
14, 18, 17
15, 18, 17
16, 18, 17
17, 18, 17
18, 18, 2
19, 18, 2
20, 18, 2
21, 18, 2
22, 18, 2
23, 18, 2
24, 18, 2
25, 18, 2
26, 18, 2
27, 18, 2
28, 18, 2
29, 18, 2
30, 18, 2
31, 18, 2
32, 18, 2
33, 18, 2
34, 18, 2
35, 18, 2
36, 18, 2
37, 18, 2
38, 18, 4
39, 18, 4
40, 18, 4
41, 18, 4
42, 18, 4
43, 18, 4
44, 18, 4
45, 18, 4
46, 18, 4
47, 18, 4
48, 18, 4
49, 18, 4
0, 19, 7
1, 19, 7
2, 19, 7
3, 19, 7
4, 19, 7
5, 19, 7
6, 19, 7
7, 19, 7
8, 19, 7
9, 19, 7
10, 19, 7
11, 19, 7
12, 19, 7
13, 19, 17
14, 19, 17
15, 19, 17
16, 19, 17
17, 19, 17
18, 19, 2
19, 19, 2
20, 19, 2
21, 19, 2
22, 19, 2
23, 19, 2
24, 19, 2
25, 19, 2
26, 19, 2
27, 19, 2
28, 19, 2
29, 19, 2
30, 19, 2
31, 19, 2
32, 19, 2
33, 19, 2
34, 19, 2
35, 19, 2
36, 19, 2
37, 19, 2
38, 19, 4
39, 19, 4
40, 19, 4
41, 19, 4
42, 19, 4
43, 19, 4
44, 19, 4
45, 19, 4
46, 19, 4
47, 19, 4
48, 19, 4
49, 19, 4
0, 20, 7
1, 20, 7
2, 20, 7
3, 20, 7
4, 20, 7
5, 20, 7
6, 20, 7
7, 20, 7
8, 20, 7
9, 20, 7
10, 20, 7
11, 20, 7
12, 20, 7
13, 20, 17
14, 20, 17
15, 20, 17
16, 20, 17
17, 20, 17
18, 20, 2
19, 20, 2
20, 20, 2
21, 20, 2
22, 20, 2
23, 20, 2
24, 20, 2
25, 20, 2
26, 20, 2
27, 20, 2
28, 20, 2
29, 20, 2
30, 20, 2
31, 20, 2
32, 20, 2
33, 20, 2
34, 20, 2
35, 20, 2
36, 20, 2
37, 20, 2
38, 20, 4
39, 20, 4
40, 20, 4
41, 20, 4
42, 20, 4
43, 20, 4
44, 20, 4
45, 20, 4
46, 20, 4
47, 20, 4
48, 20, 4
49, 20, 4
0, 21, 7
1, 21, 7
2, 21, 7
3, 21, 7
4, 21, 7
5, 21, 7
6, 21, 7
7, 21, 7
8, 21, 7
9, 21, 7
10, 21, 7
11, 21, 7
12, 21, 7
13, 21, 17
14, 21, 17
15, 21, 17
16, 21, 17
17, 21, 17
18, 21, 3
19, 21, 3
20, 21, 3
21, 21, 3
22, 21, 3
23, 21, 3
24, 21, 3
25, 21, 3
26, 21, 3
27, 21, 3
28, 21, 3
29, 21, 3
30, 21, 3
31, 21, 3
32, 21, 3
33, 21, 3
34, 21, 3
35, 21, 3
36, 21, 3
37, 21, 3
38, 21, 4
39, 21, 4
40, 21, 4
41, 21, 4
42, 21, 4
43, 21, 4
44, 21, 4
45, 21, 4
46, 21, 4
47, 21, 4
48, 21, 4
49, 21, 4
0, 22, 7
1, 22, 7
2, 22, 7
3, 22, 7
4, 22, 7
5, 22, 7
6, 22, 7
7, 22, 7
8, 22, 7
9, 22, 7
10, 22, 7
11, 22, 7
12, 22, 7
13, 22, 17
14, 22, 17
15, 22, 17
16, 22, 17
17, 22, 17
18, 22, 3
19, 22, 3
20, 22, 3
21, 22, 3
22, 22, 3
23, 22, 3
24, 22, 3
25, 22, 3
26, 22, 3
27, 22, 3
28, 22, 3
29, 22, 3
30, 22, 3
31, 22, 3
32, 22, 3
33, 22, 3
34, 22, 3
35, 22, 3
36, 22, 3
37, 22, 3
38, 22, 4
39, 22, 4
40, 22, 4
41, 22, 4
42, 22, 4
43, 22, 4
44, 22, 4
45, 22, 4
46, 22, 4
47, 22, 4
48, 22, 4
49, 22, 4
0, 23, 7
1, 23, 7
2, 23, 7
3, 23, 7
4, 23, 7
5, 23, 7
6, 23, 7
7, 23, 7
8, 23, 7
9, 23, 7
10, 23, 7
11, 23, 7
12, 23, 7
13, 23, 17
14, 23, 17
15, 23, 17
16, 23, 17
17, 23, 17
18, 23, 3
19, 23, 3
20, 23, 3
21, 23, 3
22, 23, 3
23, 23, 3
24, 23, 3
25, 23, 3
26, 23, 3
27, 23, 3
28, 23, 3
29, 23, 3
30, 23, 3
31, 23, 3
32, 23, 3
33, 23, 3
34, 23, 3
35, 23, 3
36, 23, 3
37, 23, 3
38, 23, 4
39, 23, 4
40, 23, 4
41, 23, 4
42, 23, 4
43, 23, 4
44, 23, 4
45, 23, 4
46, 23, 4
47, 23, 4
48, 23, 4
49, 23, 4
0, 24, 7
1, 24, 7
2, 24, 7
3, 24, 7
4, 24, 7
5, 24, 7
6, 24, 7
7, 24, 7
8, 24, 7
9, 24, 7
10, 24, 7
11, 24, 7
12, 24, 7
13, 24, 17
14, 24, 17
15, 24, 17
16, 24, 17
17, 24, 17
18, 24, 3
19, 24, 3
20, 24, 3
21, 24, 3
22, 24, 3
23, 24, 3
24, 24, 3
25, 24, 3
26, 24, 3
27, 24, 3
28, 24, 3
29, 24, 3
30, 24, 3
31, 24, 3
32, 24, 3
33, 24, 3
34, 24, 3
35, 24, 3
36, 24, 3
37, 24, 3
38, 24, 4
39, 24, 4
40, 24, 4
41, 24, 4
42, 24, 4
43, 24, 4
44, 24, 4
45, 24, 4
46, 24, 4
47, 24, 4
48, 24, 4
49, 24, 4
0, 25, 16
1, 25, 16
2, 25, 16
3, 25, 16
4, 25, 16
5, 25, 16
6, 25, 16
7, 25, 16
8, 25, 16
9, 25, 16
10, 25, 12
11, 25, 12
12, 25, 12
13, 25, 12
14, 25, 12
15, 25, 12
16, 25, 12
17, 25, 12
18, 25, 3
19, 25, 3
20, 25, 3
21, 25, 3
22, 25, 3
23, 25, 3
24, 25, 3
25, 25, 3
26, 25, 3
27, 25, 3
28, 25, 3
29, 25, 3
30, 25, 3
31, 25, 3
32, 25, 3
33, 25, 3
34, 25, 3
35, 25, 3
36, 25, 3
37, 25, 3
38, 25, 4
39, 25, 4
40, 25, 4
41, 25, 4
42, 25, 4
43, 25, 4
44, 25, 4
45, 25, 4
46, 25, 4
47, 25, 4
48, 25, 4
49, 25, 4
0, 26, 16
1, 26, 16
2, 26, 16
3, 26, 16
4, 26, 16
5, 26, 16
6, 26, 16
7, 26, 16
8, 26, 16
9, 26, 16
10, 26, 12
11, 26, 12
12, 26, 12
13, 26, 12
14, 26, 12
15, 26, 12
16, 26, 12
17, 26, 12
18, 26, 3
19, 26, 3
20, 26, 3
21, 26, 3
22, 26, 3
23, 26, 3
24, 26, 3
25, 26, 3
26, 26, 3
27, 26, 3
28, 26, 3
29, 26, 3
30, 26, 3
31, 26, 3
32, 26, 3
33, 26, 3
34, 26, 3
35, 26, 3
36, 26, 3
37, 26, 3
38, 26, 4
39, 26, 4
40, 26, 4
41, 26, 4
42, 26, 4
43, 26, 4
44, 26, 4
45, 26, 4
46, 26, 4
47, 26, 4
48, 26, 4
49, 26, 4
0, 27, 16
1, 27, 16
2, 27, 16
3, 27, 16
4, 27, 16
5, 27, 16
6, 27, 16
7, 27, 16
8, 27, 16
9, 27, 16
10, 27, 12
11, 27, 12
12, 27, 12
13, 27, 12
14, 27, 12
15, 27, 12
16, 27, 12
17, 27, 12
18, 27, 3
19, 27, 3
20, 27, 3
21, 27, 3
22, 27, 3
23, 27, 3
24, 27, 3
25, 27, 3
26, 27, 3
27, 27, 3
28, 27, 3
29, 27, 3
30, 27, 3
31, 27, 3
32, 27, 3
33, 27, 3
34, 27, 3
35, 27, 3
36, 27, 3
37, 27, 3
38, 27, 4
39, 27, 4
40, 27, 4
41, 27, 4
42, 27, 4
43, 27, 4
44, 27, 4
45, 27, 4
46, 27, 4
47, 27, 4
48, 27, 4
49, 27, 4
0, 28, 16
1, 28, 16
2, 28, 16
3, 28, 16
4, 28, 16
5, 28, 16
6, 28, 16
7, 28, 16
8, 28, 16
9, 28, 16
10, 28, 12
11, 28, 12
12, 28, 12
13, 28, 12
14, 28, 12
15, 28, 12
16, 28, 12
17, 28, 12
18, 28, 3
19, 28, 3
20, 28, 3
21, 28, 3
22, 28, 3
23, 28, 3
24, 28, 3
25, 28, 3
26, 28, 3
27, 28, 3
28, 28, 3
29, 28, 3
30, 28, 3
31, 28, 3
32, 28, 3
33, 28, 3
34, 28, 3
35, 28, 3
36, 28, 3
37, 28, 3
38, 28, 4
39, 28, 4
40, 28, 4
41, 28, 4
42, 28, 4
43, 28, 4
44, 28, 4
45, 28, 4
46, 28, 4
47, 28, 4
48, 28, 4
49, 28, 4
0, 29, 16
1, 29, 16
2, 29, 16
3, 29, 16
4, 29, 16
5, 29, 16
6, 29, 16
7, 29, 16
8, 29, 16
9, 29, 16
10, 29, 12
11, 29, 12
12, 29, 12
13, 29, 12
14, 29, 12
15, 29, 12
16, 29, 12
17, 29, 12
18, 29, 3
19, 29, 3
20, 29, 3
21, 29, 3
22, 29, 3
23, 29, 3
24, 29, 3
25, 29, 3
26, 29, 3
27, 29, 3
28, 29, 3
29, 29, 3
30, 29, 3
31, 29, 3
32, 29, 3
33, 29, 3
34, 29, 3
35, 29, 3
36, 29, 3
37, 29, 3
38, 29, 4
39, 29, 4
40, 29, 4
41, 29, 4
42, 29, 4
43, 29, 4
44, 29, 4
45, 29, 4
46, 29, 4
47, 29, 4
48, 29, 4
49, 29, 4
0, 30, 16
1, 30, 16
2, 30, 16
3, 30, 16
4, 30, 16
5, 30, 16
6, 30, 16
7, 30, 16
8, 30, 16
9, 30, 16
10, 30, 12
11, 30, 12
12, 30, 12
13, 30, 12
14, 30, 12
15, 30, 12
16, 30, 12
17, 30, 12
18, 30, 15
19, 30, 15
20, 30, 15
21, 30, 15
22, 30, 15
23, 30, 15
24, 30, 15
25, 30, 15
26, 30, 15
27, 30, 15
28, 30, 6
29, 30, 18
30, 30, 18
31, 30, 18
32, 30, 18
33, 30, 18
34, 30, 18
35, 30, 18
36, 30, 18
37, 30, 18
38, 30, 18
39, 30, 18
40, 30, 18
41, 30, 18
42, 30, 18
43, 30, 18
44, 30, 18
45, 30, 18
46, 30, 11
47, 30, 11
48, 30, 11
49, 30, 11
0, 31, 0
1, 31, 0
2, 31, 0
3, 31, 0
4, 31, 0
5, 31, 0
6, 31, 0
7, 31, 0
8, 31, 0
9, 31, 0
10, 31, 12
11, 31, 12
12, 31, 12
13, 31, 12
14, 31, 12
15, 31, 12
16, 31, 12
17, 31, 12
18, 31, 15
19, 31, 15
20, 31, 15
21, 31, 15
22, 31, 15
23, 31, 15
24, 31, 15
25, 31, 15
26, 31, 15
27, 31, 15
28, 31, 6
29, 31, 18
30, 31, 18
31, 31, 18
32, 31, 18
33, 31, 18
34, 31, 18
35, 31, 18
36, 31, 18
37, 31, 18
38, 31, 18
39, 31, 18
40, 31, 18
41, 31, 18
42, 31, 18
43, 31, 18
44, 31, 18
45, 31, 18
46, 31, 11
47, 31, 11
48, 31, 11
49, 31, 11
0, 32, 0
1, 32, 0
2, 32, 0
3, 32, 0
4, 32, 0
5, 32, 0
6, 32, 0
7, 32, 0
8, 32, 0
9, 32, 0
10, 32, 12
11, 32, 12
12, 32, 12
13, 32, 12
14, 32, 12
15, 32, 12
16, 32, 12
17, 32, 12
18, 32, 15
19, 32, 15
20, 32, 15
21, 32, 15
22, 32, 15
23, 32, 15
24, 32, 15
25, 32, 15
26, 32, 15
27, 32, 15
28, 32, 6
29, 32, 18
30, 32, 18
31, 32, 18
32, 32, 18
33, 32, 18
34, 32, 18
35, 32, 18
36, 32, 18
37, 32, 18
38, 32, 18
39, 32, 18
40, 32, 18
41, 32, 18
42, 32, 18
43, 32, 18
44, 32, 18
45, 32, 18
46, 32, 11
47, 32, 11
48, 32, 11
49, 32, 11
0, 33, 0
1, 33, 0
2, 33, 0
3, 33, 0
4, 33, 0
5, 33, 0
6, 33, 0
7, 33, 0
8, 33, 0
9, 33, 0
10, 33, 12
11, 33, 12
12, 33, 12
13, 33, 12
14, 33, 12
15, 33, 12
16, 33, 12
17, 33, 12
18, 33, 15
19, 33, 15
20, 33, 15
21, 33, 15
22, 33, 15
23, 33, 15
24, 33, 15
25, 33, 15
26, 33, 15
27, 33, 15
28, 33, 6
29, 33, 18
30, 33, 18
31, 33, 18
32, 33, 18
33, 33, 18
34, 33, 18
35, 33, 18
36, 33, 18
37, 33, 18
38, 33, 18
39, 33, 18
40, 33, 18
41, 33, 18
42, 33, 18
43, 33, 18
44, 33, 18
45, 33, 18
46, 33, 11
47, 33, 11
48, 33, 11
49, 33, 11
0, 34, 0
1, 34, 0
2, 34, 0
3, 34, 0
4, 34, 0
5, 34, 0
6, 34, 0
7, 34, 0
8, 34, 0
9, 34, 0
10, 34, 12
11, 34, 12
12, 34, 12
13, 34, 12
14, 34, 12
15, 34, 12
16, 34, 12
17, 34, 12
18, 34, 15
19, 34, 15
20, 34, 15
21, 34, 15
22, 34, 15
23, 34, 15
24, 34, 15
25, 34, 15
26, 34, 15
27, 34, 15
28, 34, 6
29, 34, 18
30, 34, 18
31, 34, 18
32, 34, 18
33, 34, 18
34, 34, 18
35, 34, 18
36, 34, 18
37, 34, 18
38, 34, 18
39, 34, 18
40, 34, 18
41, 34, 18
42, 34, 18
43, 34, 18
44, 34, 18
45, 34, 18
46, 34, 11
47, 34, 11
